event_id,draw_date,stream,prior_draw_date,prior_result_used_as_seed,seed,base4,seed_core,actual_core,last1_aabc_core,last2_aabc_core,last3_aabc_core,target_core,config,evidence_score,rule_count,max_precision,max_lift,total_support,total_target_hits,final_stream_core_score,has_rule_evidence,matrix_rank_in_stream,daily_opportunity_rank,stream_core_rank_by_deep_score,HISTORY_THROUGH,PLAY_DATE,core_score,full_core_rank,daily_opportunity_rank_num,is_watched8_core,watched8_rank,prior_seed_core,last1_norm,prior_seed_core_for_transition,global_prevcore_to_core_count,stream_prevcore_to_core_count,stream_core_hit_count,lane_top4_normal,lane_watched8_transition,lane_watched8_buried,lane_stream_affinity,trap_keep,trap_lane,trap_lane_weight,trap_priority_score
70,2026-06-18,"Tri-State (ME, NH & VT) | Pick 4 Evening",2026-06-17,3605,3605,,,,039,079,456,027,ALL_BALANCED,62.690560837981764,19.0,1.0,1.9704,373.0,276.0,62.690560837981764,True,1,4,1,2026-06-17,2026-06-18,62.690560837981764,1,4,True,1,,039,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,523.8916962932936
51,2026-06-18,Oregon | Pick 4 4pm,2026-06-17,1658,1658,,,,348,569,489,389,ALL_BALANCED,8.025074615348656,3.0,0.75,1.4561,37.0,27.0,8.025074615348656,True,49,3322,49,2026-06-17,2026-06-18,8.025074615348656,49,3322,True,3,,348,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,600.8587761153719
4,2026-06-18,Atlantic Canada | Lotto 4,2026-06-17,2806,2806,,,,134,346,024,457,ALL_BALANCED,7.946139219652606,3.0,0.7333,1.4405,39.0,28.0,7.946139219652606,True,51,3342,51,2026-06-17,2026-06-18,7.946139219652606,51,3342,True,4,,134,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,503.7311487268784
39,2026-06-18,New Mexico | Pick 4 Day,2026-06-17,3837,3837,,378,,378,089,127,027,ALL_BALANCED,7.936818378225892,3.0,0.7273,1.5363,33.0,24.0,7.936818378225892,True,43,3346,43,2026-06-17,2026-06-18,7.936818378225892,43,3346,True,2,378,378,378,1,0,4,True,False,False,True,True,STREAM_AFFINITY,4,504.62788643237906
17,2026-06-18,Illinois | Pick 4 Evening,2026-06-17,9786,9786,,,,128,259,124,457,ALL_BALANCED,7.906897116412688,3.0,0.7857,1.5542,34.0,25.0,7.906897116412688,True,29,3352,29,2026-06-17,2026-06-18,7.906897116412688,29,3352,True,3,,128,,0,0,8,True,False,False,True,True,STREAM_AFFINITY,4,505.31741399074446
33,2026-06-18,Mississippi | Cash 4 Midday,2026-06-17,9841,9841,,,,378,067,578,567,ALL_BALANCED,7.890654212188284,3.0,0.7143,1.4467,41.0,29.0,7.890654212188284,True,30,3357,30,2026-06-17,2026-06-18,7.890654212188284,30,3357,True,2,,378,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,504.2617289742659
58,2026-06-18,Rhode Island | Numbers Game Evening,2026-06-17,3027,3027,,,,169,189,379,567,ALL_BALANCED,7.890654212188284,3.0,0.7143,1.4467,41.0,29.0,7.890654212188284,True,44,3359,44,2026-06-17,2026-06-18,7.890654212188284,44,3359,True,3,,169,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,503.0617289742659
30,2026-06-18,Michigan | Daily 4 Evening,2026-06-17,8963,8963,,,,128,123,346,145,ALL_BALANCED,7.796387321997164,2.0,0.8421,1.6946,34.0,28.0,7.796387321997164,True,38,3395,38,2026-06-17,2026-06-18,7.796387321997164,38,3395,True,3,,128,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.3287355626991
38,2026-06-18,New Jersey | Pick 4 Midday,2026-06-17,3753,3753,,357,,357,167,246,145,ALL_BALANCED,7.751465588061741,2.0,0.8182,1.682,50.0,39.0,7.751465588061741,True,52,3405,52,2026-06-17,2026-06-18,7.751465588061741,52,3405,True,4,357,357,357,2,0,5,True,False,False,True,True,STREAM_AFFINITY,4,506.6130129558216
77,2026-06-18,Western Canada | Pick 4,2026-06-17,2493,2493,,,,234,268,057,457,ALL_BALANCED,7.660543021515868,3.0,0.7222,1.4286,38.0,27.0,7.660543021515868,True,40,3430,40,2026-06-17,2026-06-18,7.660543021515868,40,3430,True,2,,234,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.1811900575306
19,2026-06-18,Indiana | Daily 4 Evening,2026-06-17,2888,2888,,,,478,256,058,067,ALL_BALANCED,7.5989813742809815,3.0,0.7273,1.4589,32.0,23.0,7.5989813742809815,True,57,3445,57,2026-06-17,2026-06-18,7.5989813742809815,57,3445,True,3,,478,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,502.8096434809983
69,2026-06-18,"Tri-State (ME, NH & VT) | Pick 4 Day",2026-06-17,4947,4947,,479,,479,037,458,027,ALL_BALANCED,7.559792452622208,2.0,0.8333,1.6297,62.0,46.0,7.559792452622208,True,48,3452,48,2026-06-17,2026-06-18,7.559792452622208,48,3452,True,4,479,479,479,1,0,3,True,False,False,False,True,TOP4_NORMAL,3,603.7459273584178
30,2026-06-18,Michigan | Daily 4 Evening,2026-06-17,8963,8963,,,,128,123,346,567,ALL_BALANCED,7.4236199961037475,3.0,0.7,1.5018,30.0,21.0,7.4236199961037475,True,40,3492,40,2026-06-17,2026-06-18,7.4236199961037475,40,3492,True,4,,128,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,601.5982669986363
22,2026-06-18,Iowa | Pick 4 Midday,2026-06-17,5706,5706,,,,357,015,024,567,ALL_BALANCED,7.373767753382269,3.0,0.7,1.5018,30.0,21.0,7.373767753382269,True,35,3502,35,2026-06-17,2026-06-18,7.373767753382269,35,3502,True,2,,357,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,601.8308187136838
77,2026-06-18,Western Canada | Pick 4,2026-06-17,2493,2493,,,,234,268,057,389,ALL_BALANCED,7.350201199056767,3.0,0.7273,1.4159,32.0,23.0,7.350201199056767,True,41,3504,41,2026-06-17,2026-06-18,7.350201199056767,41,3504,True,3,,234,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,503.0225704196699
37,2026-06-18,New Jersey | Pick 4 Evening,2026-06-17,2990,2990,,029,,029,346,135,138,ALL_BALANCED,7.316697845889667,3.0,0.7,1.4666,30.0,21.0,7.316697845889667,True,50,3515,50,2026-06-17,2026-06-18,7.316697845889667,50,3515,True,4,029,029,029,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,502.5608442460614
22,2026-06-18,Iowa | Pick 4 Midday,2026-06-17,5706,5706,,,,357,015,024,389,ALL_BALANCED,7.169011431251309,2.0,0.9091,1.7408,28.0,23.0,7.169011431251309,True,38,3555,38,2026-06-17,2026-06-18,7.169011431251309,38,3555,True,3,,357,,0,0,10,True,False,False,True,True,STREAM_AFFINITY,4,505.60915400093796
43,2026-06-18,North Carolina | Pick 4 Daytime,2026-06-17,7884,7884,,478,,478,457,268,389,ALL_BALANCED,7.118299334040302,3.0,0.7273,1.4159,31.0,22.0,7.118299334040302,True,50,3571,50,2026-06-17,2026-06-18,7.118299334040302,50,3571,True,4,478,478,478,2,0,5,True,False,False,True,True,STREAM_AFFINITY,4,506.4914047669141
19,2026-06-18,Indiana | Daily 4 Evening,2026-06-17,2888,2888,,,,478,256,058,027,ALL_BALANCED,7.104682504918926,2.0,0.8421,1.6593,33.0,26.0,7.104682504918926,True,59,3574,59,2026-06-17,2026-06-18,7.104682504918926,59,3574,True,4,,478,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,503.0366388767216
25,2026-06-18,Louisiana | Pick 4,2026-06-17,5192,5192,,,,458,015,347,138,ALL_BALANCED,7.085866298667929,2.0,0.9091,1.8628,25.0,20.0,7.085866298667929,True,33,3582,33,2026-06-17,2026-06-18,7.085866298667929,33,3582,True,3,,458,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,503.3300532045338
0,2026-06-18,Arizona | Pick 4 Evening,2026-06-17,4924,4924,,249,,249,469,,567,ALL_BALANCED,6.937825871609533,2.0,0.7857,1.5595,37.0,28.0,6.937825871609533,True,46,3647,46,2026-06-17,2026-06-18,6.937825871609533,46,3647,True,3,249,249,249,1,0,0,True,False,False,False,True,TOP4_NORMAL,3,602.1282390550634
42,2026-06-18,New York | Win 4 Midday,2026-06-17,7942,7942,,,,169,389,135,679,ALL_BALANCED,6.925028685016315,2.0,0.8667,1.667,33.0,26.0,6.925028685016315,True,39,3655,39,2026-06-17,2026-06-18,6.925028685016315,39,3655,True,1,,169,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,502.97376003975575
53,2026-06-18,Pennsylvania | Pick 4 Day,2026-06-17,4930,4930,,,,137,015,049,067,ALL_BALANCED,6.880834712404538,2.0,0.8333,1.6518,29.0,23.0,6.880834712404538,True,61,3673,61,2026-06-17,2026-06-18,6.880834712404538,61,3673,True,4,,137,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,501.8582921493416
22,2026-06-18,Iowa | Pick 4 Midday,2026-06-17,5706,5706,,,,357,015,024,067,ALL_BALANCED,6.825913018191912,2.0,0.7647,1.534,37.0,28.0,6.825913018191912,True,42,3696,42,2026-06-17,2026-06-18,6.825913018191912,42,3696,True,4,,357,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,502.78906955636717
51,2026-06-18,Oregon | Pick 4 4pm,2026-06-17,1658,1658,,,,348,569,489,067,ALL_BALANCED,6.813430512782916,2.0,0.7826,1.5512,38.0,29.0,6.813430512782916,True,57,3699,57,2026-06-17,2026-06-18,6.813430512782916,57,3699,True,4,,348,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,502.534700679474
18,2026-06-18,Illinois | Pick 4 Midday,2026-06-17,2602,2602,,026,,026,137,579,145,ALL_BALANCED,6.754431404022567,2.0,0.7857,1.6152,28.0,22.0,6.754431404022567,True,64,3728,64,2026-06-17,2026-06-18,6.754431404022567,64,3728,True,4,026,026,026,1,0,0,True,False,False,False,True,TOP4_NORMAL,3,601.1640509914079
72,2026-06-18,Virginia | Pick 4 Night,2026-06-17,7510,7510,,,,059,468,679,027,ALL_BALANCED,6.68808515168993,2.0,0.7778,1.521,37.0,28.0,6.68808515168993,True,35,3768,35,2026-06-17,2026-06-18,6.68808515168993,35,3768,True,3,,059,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,503.5908298030915
78,2026-06-18,Wisconsin | Pick 4 Evening,2026-06-17,4125,4125,,,,019,035,467,567,ALL_BALANCED,6.598766843116427,2.0,0.8182,1.7231,23.0,18.0,6.598766843116427,True,59,3825,59,2026-06-17,2026-06-18,6.598766843116427,59,3825,True,3,,019,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,502.3595683950908
35,2026-06-18,Missouri | Pick 4 Midday,2026-06-17,7537,7537,,357,,357,345,137,389,ALL_BALANCED,6.586330235531987,2.0,0.9,1.7593,22.0,18.0,6.586330235531987,True,47,3831,47,2026-06-17,2026-06-18,6.586330235531987,47,3831,True,3,357,357,357,0,0,9,True,False,False,True,True,STREAM_AFFINITY,4,504.45521558243615
0,2026-06-18,Arizona | Pick 4 Evening,2026-06-17,4924,4924,,249,,249,469,,389,ALL_BALANCED,6.53445193324106,2.0,0.7778,1.5204,31.0,24.0,6.53445193324106,True,51,3866,51,2026-06-17,2026-06-18,6.53445193324106,51,3866,True,4,249,249,249,2,0,0,True,False,False,False,True,TOP4_NORMAL,3,603.7370581766344
63,2026-06-18,Tennessee | Cash 4 Midday,2026-06-17,6908,6908,,,,239,238,078,567,ALL_BALANCED,6.516909686019865,2.0,0.7857,1.5733,29.0,22.0,6.516909686019865,True,57,3881,57,2026-06-17,2026-06-18,6.516909686019865,57,3881,True,4,,239,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,502.4309183901069
48,2026-06-18,Ontario | Pick 4 Midday,2026-06-17,9549,9549,,459,,459,348,135,389,ALL_BALANCED,6.449324880028854,2.0,0.9091,1.7408,22.0,18.0,6.449324880028854,True,46,3917,46,2026-06-17,2026-06-18,6.449324880028854,46,3917,True,2,459,459,459,1,0,6,True,False,False,True,True,STREAM_AFFINITY,4,504.9572637080101
40,2026-06-18,New Mexico | Pick 4 Evening,2026-06-17,6720,6720,,,,234,018,347,567,ALL_BALANCED,6.426638300655046,2.0,0.7857,1.5595,29.0,22.0,6.426638300655046,True,45,3932,45,2026-06-17,2026-06-18,6.426638300655046,45,3932,True,4,,234,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,502.9993234052293
48,2026-06-18,Ontario | Pick 4 Midday,2026-06-17,9549,9549,,459,,459,348,135,457,ALL_BALANCED,6.387753493898888,2.0,0.7857,1.537,30.0,23.0,6.387753493898888,True,47,3964,47,2026-06-17,2026-06-18,6.387753493898888,47,3964,True,3,459,459,459,3,0,7,True,False,False,True,True,STREAM_AFFINITY,4,509.3857137228646
67,2026-06-18,Texas | Daily 4 Morning,2026-06-17,1828,1828,,128,,128,189,025,145,ALL_BALANCED,6.349509241149244,2.0,0.7692,1.548,29.0,22.0,6.349509241149244,True,47,3996,47,2026-06-17,2026-06-18,6.349509241149244,47,3996,True,4,128,128,128,1,0,5,True,False,False,True,True,STREAM_AFFINITY,4,504.37232823440223
16,2026-06-18,Idaho | Pick 4 Night,2026-06-17,7194,7194,,,,378,679,017,457,ALL_BALANCED,6.31216804898593,2.0,0.75,1.4733,35.0,26.0,6.31216804898593,True,36,4024,36,2026-06-17,2026-06-18,6.31216804898593,36,4024,True,3,,378,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,502.9092588171451
27,2026-06-18,Maryland | Pick 4 Midday,2026-06-17,4216,4216,,,,135,179,136,457,ALL_BALANCED,6.229165734096593,2.0,0.7368,1.4515,37.0,27.0,6.229165734096593,True,55,4082,55,2026-06-17,2026-06-18,6.229165734096593,55,4082,True,4,,135,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,502.9302080069338
36,2026-06-18,Nebraska | Pick 4,2026-06-17,4809,4809,,,,279,257,068,138,ALL_BALANCED,6.219462251771301,2.0,0.7273,1.5215,33.0,24.0,6.219462251771301,True,49,4089,49,2026-06-17,2026-06-18,6.219462251771301,49,4089,True,3,,279,,0,0,0,True,False,False,False,True,TOP4_NORMAL,3,599.7268117881199
6,2026-06-18,Connecticut | Play 4 Day,2026-06-17,7102,7102,,,,156,348,149,067,ALL_BALANCED,6.186861202426295,2.0,0.7647,1.534,31.0,23.0,6.186861202426295,True,45,4111,45,2026-06-17,2026-06-18,6.186861202426295,45,4111,True,2,,156,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,502.4154014208492
10,2026-06-18,Florida | Pick 4 Evening,2026-06-17,7822,7822,,278,,278,249,245,145,ALL_BALANCED,6.167825484557733,2.0,0.75,1.5093,33.0,24.0,6.167825484557733,True,44,4120,44,2026-06-17,2026-06-18,6.167825484557733,44,4120,True,3,278,278,278,1,0,7,True,False,False,True,True,STREAM_AFFINITY,4,505.4587389195952
60,2026-06-18,South Carolina | Pick 4 Evening,2026-06-17,0415,0415,,,,249,014,149,027,ALL_BALANCED,6.132842239767469,2.0,0.8333,1.6667,23.0,18.0,6.132842239767469,True,70,4150,70,2026-06-17,2026-06-18,6.132842239767469,70,4150,True,4,,249,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,500.6464947839186
12,2026-06-18,Georgia | Cash 4 Evening,2026-06-17,1129,1129,,129,,129,467,348,145,ALL_BALANCED,6.122023581388476,2.0,0.7895,1.5887,29.0,22.0,6.122023581388476,True,63,4172,63,2026-06-17,2026-06-18,6.122023581388476,63,4172,True,3,129,129,129,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,501.992708253486
16,2026-06-18,Idaho | Pick 4 Night,2026-06-17,7194,7194,,,,378,679,017,067,ALL_BALANCED,6.074731968296481,2.0,0.8,1.5857,20.0,16.0,6.074731968296481,True,37,4205,37,2026-06-17,2026-06-18,6.074731968296481,37,4205,True,4,,378,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,502.27615618890377
12,2026-06-18,Georgia | Cash 4 Evening,2026-06-17,1129,1129,,129,,129,467,348,067,ALL_BALANCED,6.058952617452807,2.0,0.8182,1.6169,25.0,19.0,6.058952617452807,True,64,4220,64,2026-06-17,2026-06-18,6.058952617452807,64,4220,True,4,129,129,129,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,500.9206334161085
58,2026-06-18,Rhode Island | Numbers Game Evening,2026-06-17,3027,3027,,,,169,189,379,138,ALL_BALANCED,5.948756138988896,2.0,0.7273,1.5706,28.0,20.0,5.948756138988896,True,55,4294,55,2026-06-17,2026-06-18,5.948756138988896,55,4294,True,4,,169,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,502.8320646486461
75,2026-06-18,"Washington, D.C. | DC-4 7:50pm",2026-06-17,7817,7817,,178,,178,458,239,567,ALL_BALANCED,5.915890347805712,2.0,0.8,1.6679,21.0,16.0,5.915890347805712,True,49,4323,49,2026-06-17,2026-06-18,5.915890347805712,49,4323,True,4,178,178,178,1,0,3,True,False,False,False,True,TOP4_NORMAL,3,603.120561621732
57,2026-06-18,Québec | Quotidienne 4,2026-06-17,4415,4415,,145,,145,379,368,145,ALL_BALANCED,5.893423032979358,2.0,0.8,1.6446,21.0,16.0,5.893423032979358,True,62,4342,62,2026-06-17,2026-06-18,5.893423032979358,62,4342,True,3,145,145,145,1,0,6,True,False,False,True,True,STREAM_AFFINITY,4,503.96269806154277
9,2026-06-18,Delaware | Play 4 Night,2026-06-17,9809,9809,,089,,089,124,128,679,ALL_BALANCED,5.838288992892613,2.0,0.7647,1.4709,31.0,23.0,5.838288992892613,True,33,4384,33,2026-06-17,2026-06-18,5.838288992892613,33,4384,True,4,089,089,089,1,0,3,True,False,False,False,True,TOP4_NORMAL,3,603.8934011475125
77,2026-06-18,Western Canada | Pick 4,2026-06-17,2493,2493,,,,234,268,057,027,ALL_BALANCED,5.823454330120862,2.0,0.75,1.5,27.0,20.0,5.823454330120862,True,55,4401,55,2026-06-17,2026-06-18,5.823454330120862,55,4401,True,4,,234,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,600.7882090155423
8,2026-06-18,Delaware | Play 4 Day,2026-06-17,6364,6364,,346,,346,035,348,389,ALL_BALANCED,5.815290410022158,2.0,0.7692,1.5037,25.0,19.0,5.815290410022158,True,53,4411,53,2026-06-17,2026-06-18,5.815290410022158,53,4411,True,3,346,346,346,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,600.3853516435078
8,2026-06-18,Delaware | Play 4 Day,2026-06-17,6364,6364,,346,,346,035,348,067,ALL_BALANCED,5.814227203493812,2.0,0.75,1.5179,24.0,18.0,5.814227203493812,True,54,4412,54,2026-06-17,2026-06-18,5.814227203493812,54,4412,True,4,346,346,346,2,0,4,True,False,False,True,True,STREAM_AFFINITY,4,505.33497952122286
42,2026-06-18,New York | Win 4 Midday,2026-06-17,7942,7942,,,,169,389,135,067,ALL_BALANCED,5.712455984129135,2.0,0.7647,1.534,27.0,20.0,5.712455984129135,True,45,4516,45,2026-06-17,2026-06-18,5.712455984129135,45,4516,True,2,,169,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,601.2493595944452
31,2026-06-18,Michigan | Daily 4 Midday,2026-06-17,1868,1868,,168,,168,056,035,567,ALL_BALANCED,5.693353719442834,2.0,0.7368,1.5228,29.0,21.0,5.693353719442834,True,61,4537,61,2026-06-17,2026-06-18,5.693353719442834,61,4537,True,4,168,168,168,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,599.9426738018051
71,2026-06-18,Virginia | Pick 4 Day,2026-06-17,9274,9274,,,,136,049,678,145,ALL_BALANCED,5.693013685724966,2.0,0.7273,1.5784,25.0,18.0,5.693013685724966,True,48,4542,48,2026-06-17,2026-06-18,5.693013685724966,48,4542,True,2,,136,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,502.09255479000376
17,2026-06-18,Illinois | Pick 4 Evening,2026-06-17,9786,9786,,,,128,259,124,067,ALL_BALANCED,5.639286217165977,2.0,0.8,1.5857,21.0,16.0,5.639286217165977,True,50,4576,50,2026-06-17,2026-06-18,5.639286217165977,50,4576,True,4,,128,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,600.9737501760081
36,2026-06-18,Nebraska | Pick 4,2026-06-17,4809,4809,,,,279,257,068,067,ALL_BALANCED,5.549278577610743,2.0,0.7143,1.4437,31.0,22.0,5.549278577610743,True,56,4641,56,2026-06-17,2026-06-18,5.549278577610743,56,4641,True,4,,279,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,600.6422475021639
59,2026-06-18,Rhode Island | Numbers Game Midday,2026-06-17,0905,0905,,059,,059,089,234,457,ALL_BALANCED,5.541330857288534,2.0,0.7368,1.4575,29.0,21.0,5.541330857288534,True,55,4647,55,2026-06-17,2026-06-18,5.541330857288534,55,4647,True,3,059,059,059,1,0,7,True,False,False,True,True,STREAM_AFFINITY,4,504.689465800051
10,2026-06-18,Florida | Pick 4 Evening,2026-06-17,7822,7822,,278,,278,249,245,067,ALL_BALANCED,5.502094319696405,2.0,0.7143,1.4328,28.0,20.0,5.502094319696405,True,51,4676,51,2026-06-17,2026-06-18,5.502094319696405,51,4676,True,4,278,278,278,2,0,2,True,False,False,False,True,TOP4_NORMAL,3,604.3757330118938
72,2026-06-18,Virginia | Pick 4 Night,2026-06-17,7510,7510,,,,059,468,679,457,ALL_BALANCED,5.438771967586045,2.0,0.75,1.4733,26.0,19.0,5.438771967586045,True,50,4717,50,2026-06-17,2026-06-18,5.438771967586045,50,4717,True,4,,059,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,502.9035701886551
15,2026-06-18,Idaho | Pick 4 Day,2026-06-17,4455,4455,,,,469,578,126,567,ALL_BALANCED,5.308554207201959,2.0,0.7059,1.4588,27.0,19.0,5.308554207201959,True,63,4784,63,2026-06-17,2026-06-18,5.308554207201959,63,4784,True,4,,469,,0,0,14,True,False,False,True,True,STREAM_AFFINITY,4,505.7079939725207
42,2026-06-18,New York | Win 4 Midday,2026-06-17,7942,7942,,,,169,389,135,457,ALL_BALANCED,5.257413935850264,2.0,0.7333,1.4506,25.0,18.0,5.257413935850264,True,48,4818,48,2026-06-17,2026-06-18,5.257413935850264,48,4818,True,3,,169,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,600.9400948775476
25,2026-06-18,Louisiana | Pick 4,2026-06-17,5192,5192,,,,458,015,347,389,ALL_BALANCED,5.102720636734439,2.0,0.7059,1.3798,27.0,19.0,5.102720636734439,True,43,4867,43,2026-06-17,2026-06-18,5.102720636734439,43,4867,True,4,,458,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,502.6359522228571
14,2026-06-18,Georgia | Cash 4 Night,2026-06-17,0072,0072,,027,,027,057,568,567,ALL_BALANCED,5.100344435627047,2.0,0.7273,1.5317,21.0,15.0,5.100344435627047,True,60,4869,60,2026-06-17,2026-06-18,5.100344435627047,60,4869,True,4,027,027,027,1,0,6,True,False,False,True,True,STREAM_AFFINITY,4,503.7851205524695
70,2026-06-18,"Tri-State (ME, NH & VT) | Pick 4 Evening",2026-06-17,3605,3605,,,,039,079,456,679,ALL_BALANCED,5.091849496166928,2.0,0.75,1.4426,22.0,16.0,5.091849496166928,True,63,4873,63,2026-06-17,2026-06-18,5.091849496166928,63,4873,True,4,,039,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,599.6321473236585
71,2026-06-18,Virginia | Pick 4 Day,2026-06-17,9274,9274,,,,136,049,678,389,ALL_BALANCED,5.050331374828428,2.0,0.75,1.4362,22.0,16.0,5.050331374828428,True,54,4888,54,2026-06-17,2026-06-18,5.050331374828428,54,4888,True,3,,136,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,502.56761598119
48,2026-06-18,Ontario | Pick 4 Midday,2026-06-17,9549,9549,,459,,459,348,135,138,ALL_BALANCED,4.919761731200417,2.0,0.7,1.4666,20.0,14.0,4.919761731200417,True,61,4938,61,2026-06-17,2026-06-18,4.919761731200417,61,4938,True,4,459,459,459,2,0,3,True,False,False,False,True,TOP4_NORMAL,3,604.1719166059202
45,2026-06-18,Ohio | Pick 4 Evening,2026-06-17,3082,3082,,,,249,038,015,457,ALL_BALANCED,4.622662506900699,2.0,0.7,1.3847,20.0,14.0,4.622662506900699,True,62,5036,62,2026-06-17,2026-06-18,4.622662506900699,62,5036,True,3,,249,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,500.5179318774152
13,2026-06-18,Georgia | Cash 4 Midday,2026-06-17,0240,0240,,024,,024,067,024,679,ALL_BALANCED,4.460348975884977,2.0,0.7,1.3465,20.0,14.0,4.460348975884977,True,58,5077,58,2026-06-17,2026-06-18,4.460348975884977,58,5077,True,3,024,024,024,1,0,1,True,False,False,False,True,TOP4_NORMAL,3,601.1611221415598
66,2026-06-18,Texas | Daily 4 Evening,2026-06-17,0024,0024,,024,,024,027,079,679,ALL_BALANCED,4.460348975884977,2.0,0.7,1.3465,20.0,14.0,4.460348975884977,True,78,5078,78,2026-06-17,2026-06-18,4.460348975884977,78,5078,True,4,024,024,024,1,0,1,True,False,False,False,True,TOP4_NORMAL,3,600.1611221415598
78,2026-06-18,Wisconsin | Pick 4 Evening,2026-06-17,4125,4125,,,,019,035,467,145,ALL_BALANCED,4.331706243781038,1.0,0.7692,1.5266,39.0,30.0,4.331706243781038,True,71,5086,71,2026-06-17,2026-06-18,4.331706243781038,71,5086,True,4,,019,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,598.9660971853234
33,2026-06-18,Mississippi | Cash 4 Midday,2026-06-17,9841,9841,,,,378,067,578,138,ALL_BALANCED,4.267762797431302,1.0,0.7381,1.5373,42.0,31.0,4.267762797431302,True,55,5094,55,2026-06-17,2026-06-18,4.267762797431302,55,5094,True,3,,378,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,600.243716979101
42,2026-06-18,New York | Win 4 Midday,2026-06-17,7942,7942,,,,169,389,135,138,ALL_BALANCED,4.267762797431302,1.0,0.7381,1.5373,42.0,31.0,4.267762797431302,True,52,5095,52,2026-06-17,2026-06-18,4.267762797431302,52,5095,True,4,,169,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,501.39371697910093
13,2026-06-18,Georgia | Cash 4 Midday,2026-06-17,0240,0240,,024,,024,067,024,138,ALL_BALANCED,4.061829694706975,1.0,0.7692,1.6022,26.0,20.0,4.061829694706975,True,60,5141,60,2026-06-17,2026-06-18,4.061829694706975,60,5141,True,4,024,024,024,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,500.4216403931474
39,2026-06-18,New Mexico | Pick 4 Day,2026-06-17,3837,3837,,378,,378,089,127,145,ALL_BALANCED,3.6102655574549622,1.0,0.8182,1.7757,11.0,9.0,3.6102655574549622,True,69,5270,69,2026-06-17,2026-06-18,3.6102655574549622,69,5270,True,3,378,378,378,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,599.3135929451092
26,2026-06-18,Maryland | Pick 4 Evening,2026-06-17,5686,5686,,568,,568,129,247,567,ALL_BALANCED,3.3213915426358334,1.0,0.7143,1.5043,21.0,15.0,3.3213915426358334,True,58,5510,58,2026-06-17,2026-06-18,3.3213915426358334,58,5510,True,4,568,568,568,2,0,3,True,False,False,False,True,TOP4_NORMAL,3,603.7624870399226
